Age ,Gender,Attribute,Sub_attribute,Budget,Gift_1,Gift_2,Gift_3,Gift_4,Gift_5,Gift 6_(optional),URL_status_1,URL_status_2,URL_status_3,URL_status_4,URL_status_5,URL_status_6
45_&_over,Male,Creative,DIYer,25-50,https://www.etsy.com/ca/listing/580659498/business-card-holder-card-holder?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=business%20card%20holder&ref=sc_gallery-1-3&plkey=fe9e2dd5a8ebc296bd614b0154333406b1b7ecca:580659498&more_colors=1,https://backtotheroots.com/collections/all/products/mushroom-grow-kit,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302024902&PRODUCT%3C%3Eprd_id=845524442498145&R=844702072183&P_name=Merkury+Innovations&N=302024902&bmUID=mlwT4dl,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
45_&_over,Male,Creative,Visual_Artist,50-100,https://www.deserres.ca/en/beginner-s-acrylic-painting-kit,https://www.wayfair.ca/decor-pillows/hd0/the-road-menders-by-vincent-van-gogh-painting-print-on-canvas-l1318-k~chlh2359.html?refid=GX114558954430-CHLH2359_15479995&device=c&ptid=169246519443&targetid=aud-175036624590pla-169246519443&network=g&PiID%5B0%5D=15479995&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR9TsJNDWx31TZaVVSazCtdteYcvEkmimyEROJTsSt9dytBfOsocy6AaAsVFEALw_wcB&piid=15479995,http://www.buddhaboard.com/#theoriginalbuddhaboard,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
45_&_over,Male,Creative,Musician,50-100,https://www.uncommongoods.com/product/peace-love-rock-n-roll-desktop-sculpture,https://www.uncommongoods.com/product/love-tuner,-,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Male,Creative,Fashion_Enthusiast,50-100,https://www.foreo.com/issa-play?id=1447&cselect=cancaden&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYLcotOR8NJlGENuHo5-NfdnBbfH_xyEBsxzJwqEzbENSQAtL3hIx0aAikLEALw_wcB,https://bananarepublic.gapcanada.ca/browse/product.do?pid=878614003&CAWELAID=120302160000070217&tid=bcpl000004&kwid=1&ap=7&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR8omrP82ztrTP-pm5n2RQfXCqwi_LDsTjbUHQbAzhfptPlA-Epp9cAaAqCPEALw_wcB&gclsrc=aw.ds,https://www.sportchek.ca/product/332246714.html?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOb_Gr9eku73vrSkfzt_iJjPrGN0Lg0-9HNysEtTZAd094NvyPNpjfcaAiW9EALw_wcB&gclsrc=aw.ds&dclid=CLbm3ZX4gN0CFQWGaQodOcUEHA#332246714=332246717,-,-,-,200,200,#ERROR!,200,#ERROR!,#ERROR!
45_&_over,Male,Creative,DIYer,50-100,https://www.etsy.com/ca/listing/617571374/personalized-leather-padfolio?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sc_gallery-2-3&plkey=418a5654f905ff0fb990cda367168ee58a399cd5:617571374,https://www.uline.ca/Product/Detail/H-706/Tools/121-Piece-Deluxe-Tool-Set?pricode=YE119&gadtype=pla&id=H-706&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR9raSaoWxc9wxSCncz2BKQgxToUtZP21WoRqc9gYxeuBQcSPR6ThVIaAm9aEALw_wcB&gclsrc=aw.ds,-,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Male,Creative,Musician,100-150,https://www.uncommongoods.com/product/gourd-amplifier,-,-,-,-,-,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Male,Creative,DIYer,100-150,https://www.bestbuy.ca/en-ca/product/electrohome-electrohome-karaoke-machine-portable-speaker-system-cdg-mp3g-player-with-3-5-video-screen-2-microphone-connections-eakar535/10543058.aspx?,https://backtotheroots.com/collections/indoor-gardening-kits/products/complete-windowsill-garden-kit,-,-,-,-,#ERROR!,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Male,Creative,Visual_Artist,100-150,https://www.deserres.ca/en/instax-square-sq6-instant-camera-graphite-grey,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302023759&PRODUCT%3C%3Eprd_id=845524442360498&R=626404237820&P_name=Torre+And+Tagus+Designs&N=302023759&bmUID=ml3fQY7,-,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Male,Creative,Fashion_Enthusiast,100-150,https://www.chapters.indigo.ca/en-ca/electronics/ihome-bedside-sleep-therapy-bluetooth/047532911336-item.html?ikwsec=Electronics&ikwidx=47,http://www.thebay.com/webapp/wcs/stores/servlet/en/thebay/jewellery-accessories/mens-watches/1791384-quartz-leather-watch-0600089767855--24,https://www.bestbuy.ca/en-ca/product/fitbit-fitbit-flex-2-fitness-tracker-black-fb403bk-can/10481842.aspx?,https://www.sephora.com/ca/en/product/armani-eau-pour-homme-P415119?country_switch=ca&skuId=1884337&om_mmc=ppc-GG_1166603277_58574483208_pla-421222403737_1884337_257638976145_9061009_c&country_switch=ca&lang=en&gclid=CInHwI7u79wCFX2aswoddfwFdA&gclsrc=ds,https://www.swarovski.com/Web_CA/en/1095441/product/Round_Cuff_Links.html?gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR-Yo582cGj1Ax84eDWWjoOh27fe9TpsbUn4o_vSpaTf40ZbzVR2IzMaAmiUEALw_wcB&gclsrc=aw.ds,-,200,200,200,200,#ERROR!,#ERROR!
45_&_over,Female,Creative,Visual_Artist,25-50,http://www.buddhaboard.com/#theoriginalbuddhaboard,https://fab.com/product/mona-lisa-pillow-531334/?ref=browse&pos=20,https://www.chapters.indigo.ca/en-ca/books/blissful-twist-inspired-by-nature/9781482824599-item.html?ikwid=adult+coloring+books&ikwsec=Home&ikwidx=6,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
45_&_over,Female,Creative,Musician,25-50,https://www.uncommongoods.com/product/upcycled-record-coasters,-,-,-,-,-,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Female,Creative,DIYer,25-50,https://www.etsy.com/ca/listing/174413084/personalized-business-card-case-business?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=business%20card%20holder&ref=sr_gallery-1-11&organic_search_click=1&more_colors=1,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302024902&PRODUCT%3C%3Eprd_id=845524442498145&R=844702072183&P_name=Merkury+Innovations&N=302024902&bmUID=mlwT4dl,https://www.etsy.com/ca/listing/614731196/embroidery-kit-summer-florals-for?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=embroidery%20kit&ref=sr_gallery-1-2&quickview=item_title,https://backtotheroots.com/collections/all/products/mushroom-grow-kit,https://www.walmart.ca/en/ip/stmt-custom-candles/6000196723512?cmpid=sem_pla_google_en_none_6000196723512_100202108432745_None&cmpid=sem_pla_google_en_none_868545292_40527268781_None&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR9OYpeHQc9x_EFZVDaq5OEZnQuI1WfQl5srt-dcqb_lCxJ2o8YrgLIaAikOEALw_wcB,https://www.walmart.ca/en/ip/stmt-mix-and-mold-crystal-soaps/6000196723509?cmpid=sem_pla_google_en_none_6000196723509_100202108432745_None&cmpid=sem_pla_google_en_none_868545292_40527268781_None&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR8MWnrWv7mnQN7K1BJMwXM9XyUgVHBs3_UMs4Q74KOCa4r7msDPKIkaAr5xEALw_wcB,200,200,200,200,200,200
45_&_over,Female,Creative,Fashion_Enthusiast,25-50,https://www.guessfactory.ca/en/catalog/view/JG645842?code=DA4177D8-EBE8-4946-AB33-48918EDD7648&mrkgcl=1172&mrkgadid=3244066512&rkg_id=h-e7e3225b09efe32bb21fa1d682d34aa3_t-1534952258&cmp=knc_Merkle_Guess_Factory_CA_Shopping_NB_Womens_Accessories&referrer=google&utm_medium=cpc&utm_source=google&utm_campaign=Merkle_Guess_Factory_CA_Shopping_NB_Womens_Accessories&utm_content=g_222155809616_1o5_&utm_term=&product_id=13727801&adpos=1o5&creative=222155809616&device=c&matchtype=&network=g&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOZOdmQGtdMuIoCtQFWUm6Z-tkNiYDuKdG1usg2H7GptwhQgSOYAO4AaAroWEALw_wcB,https://www.lisewatier.com/ca_en/sun-smart-universal-uv-shield-spf-30,https://www.urbanoutfitters.com/en-ca/shop/dufmod-essential-oil-island-bamboo-diffuser?adpos=1o7&cm_mmc=SEM-_-Google-_-PLA-_-131236844938product_type_l1b%26product_type_l2wellness&color=000&creative=217450512916&device=c&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYJ7TzMN3L37DXO0DsLbtSPqrnkKjlQLXzO1EU9xPg3l5ZVEtdC8RoaAmNZEALw_wcB&inventoryCountry=CA&matchtype=&mrkgadid=2988725272&mrkgcl=1033&network=g&product_id=44596930&size=ALL&utm_campaign=PLA,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Female,Creative,Visual_Artist,50-100,https://www.deserres.ca/en/fc-watercolor-paint-set,https://www.wayfair.ca/decor-pillows/hd0/the-road-menders-by-vincent-van-gogh-painting-print-on-canvas-l1318-k~chlh2359.html?refid=GX114558954430-CHLH2359_15479995&device=c&ptid=169246519443&targetid=aud-175036624590pla-169246519443&network=g&PiID%5B0%5D=15479995&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR9TsJNDWx31TZaVVSazCtdteYcvEkmimyEROJTsSt9dytBfOsocy6AaAsVFEALw_wcB&piid=15479995,http://www.buddhaboard.com/#theoriginalbuddhaboard,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
45_&_over,Female,Creative,Musician,50-100,https://www.uncommongoods.com/product/musical-serving-boards,https://www.uncommongoods.com/product/music-note-measuring-spoon-set,-,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Female,Creative,DIYer,50-100,https://www.etsy.com/ca/listing/549432330/eternity-roses-roses-real-roses-gifts?ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=&ref=sr_gallery-1-32,https://woolery.com/needle-felting-starter-kit.html,https://www.article.com/product/2305/myria-copper-small-hanging-planter-set?forceCurrencyId=2&gdffi=95849d5466494c5eaa47a1d7fc5c8083&gdfms=D9F2F42D2FFE4512914379003E64CB42?artcl_campignID=857335169&artcl_network=g&artcl_adgroupid=47218916841&artcl_keyword=&artcl_source=google&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR8rvoGNmbBN7FiOxKR7nXAKOdFKcM4I6ZyZiaAtvjRou_hjoS6VZtsaAgRtEALw_wcB,https://www.candlescience.com/kits/soy-candle-making-kit,-,-,200,200,200,200,#ERROR!,#ERROR!
45_&_over,Female,Creative,Fashion_Enthusiast,50-100,https://shop.nordstrom.com/s/sole-society-faux-leather-camera-crossbody-bag/4932073?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FAccessories%2FHandbags%20%26%20Wallets%2FCrossbody%20Bags&color=yellow%20ochre,https://www.foreo.com/issa-play?id=1447&cselect=cancaden&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYLcotOR8NJlGENuHo5-NfdnBbfH_xyEBsxzJwqEzbENSQAtL3hIx0aAikLEALw_wcB,-,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Female,Creative,DIYer,100-150,https://backtotheroots.com/collections/indoor-gardening-kits/products/complete-windowsill-garden-kit,-,-,-,-,-,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Female,Creative,Musician,100-150,https://www.bestbuy.ca/en-ca/product/electrohome-electrohome-karaoke-machine-portable-speaker-system-cdg-mp3g-player-with-3-5-video-screen-2-microphone-connections-eakar535/10543058.aspx?,-,-,-,-,-,,,,,,#ERROR!
45_&_over,Female,Creative,Visual_Artist,100-150,https://www.deserres.ca/en/faber-pitt-pastel-60-pencil-kit,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302023759&PRODUCT%3C%3Eprd_id=845524442360497&R=626404237837&P_name=Torre+And+Tagus+Designs&N=302023759&bmUID=ml3fQY6,-,-,-,-,#ERROR!,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Female,Creative,Fashion_Enthusiast,100-150,https://www.chapters.indigo.ca/en-ca/electronics/ihome-bedside-sleep-therapy-bluetooth/047532911336-item.html?ikwsec=Electronics&ikwidx=47,https://www.swarovski.com/Web_CA/en/5194826/product/Dear_Medium_Necklace.html,https://www.bestbuy.ca/en-ca/product/fitbit-fitbit-flex-2-fitness-tracker-black-fb403bk-can/10481842.aspx?,https://shop.nordstrom.com/s/chanel-n5-eau-de-parfum-spray/2826872?origin=keywordsearch-personalizedsort&color=none,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302023759&PRODUCT%3C%3Eprd_id=845524442360497&R=626404237837&P_name=Torre+And+Tagus+Designs&N=302023759&bmUID=ml3fQY6,-,,#ERROR!,200,200,200,#ERROR!
45_&_over,Neutral ,Creative,Visual_Artist,25-50,https://fineartamerica.com/featured/3-starry-night-vincent-van-gogh.html?product=art-print,http://www.buddhaboard.com/#theoriginalbuddhaboard,-,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,Musician,25-50,https://www.uncommongoods.com/product/upcycled-record-coasters,https://www.uncommongoods.com/product/guitar-glasses-set-of-4,https://www.allposters.ca/-sp/The-Beatles-Sgt-Peppers-Album-Inner-Gatefold-posters_i14373680_.htm,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,DIYer,25-50,https://backtotheroots.com/collections/all/products/mushroom-grow-kit,https://www.walmart.ca/en/ip/stmt-mix-and-mold-crystal-soaps/6000196723509?cmpid=sem_pla_google_en_none_6000196723509_100202108432745_None&cmpid=sem_pla_google_en_none_868545292_40527268781_None&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR8MWnrWv7mnQN7K1BJMwXM9XyUgVHBs3_UMs4Q74KOCa4r7msDPKIkaAr5xEALw_wcB,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302024902&PRODUCT%3C%3Eprd_id=845524442498145&R=844702072183&P_name=Merkury+Innovations&N=302024902&bmUID=mlwT4dl,https://fab.com/product/knit-your-own-beanie-531453/?ref=browse&pos=2,-,-,200,200,200,200,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,Fashion_Enthusiast,25-50,https://www.urbanoutfitters.com/en-ca/shop/dufmod-essential-oil-island-bamboo-diffuser?adpos=1o7&cm_mmc=SEM-_-Google-_-PLA-_-131236844938product_type_l1b%26product_type_l2wellness&color=000&creative=217450512916&device=c&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYJ7TzMN3L37DXO0DsLbtSPqrnkKjlQLXzO1EU9xPg3l5ZVEtdC8RoaAmNZEALw_wcB&inventoryCountry=CA&matchtype=&mrkgadid=2988725272&mrkgcl=1033&network=g&product_id=44596930&size=ALL&utm_campaign=PLA,-,-,-,-,-,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,Visual_Artist,50-100,https://www.deserres.ca/en/beginner-s-acrylic-painting-kit,https://www.wayfair.ca/decor-pillows/hd0/the-road-menders-by-vincent-van-gogh-painting-print-on-canvas-l1318-k~chlh2359.html?refid=GX114558954430-CHLH2359_15479995&device=c&ptid=169246519443&targetid=aud-175036624590pla-169246519443&network=g&PiID%5B0%5D=15479995&gclid=Cj0KCQjw5NnbBRDaARIsAJP-YR9TsJNDWx31TZaVVSazCtdteYcvEkmimyEROJTsSt9dytBfOsocy6AaAsVFEALw_wcB&piid=15479995,http://www.buddhaboard.com/#theoriginalbuddhaboard,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,Musician,50-100,https://www.uncommongoods.com/product/musical-serving-boards,https://www.uncommongoods.com/product/personalized-mixtape-pillow,-,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,DIYer,50-100,https://www.candlescience.com/kits/soy-candle-making-kit,-,-,-,-,-,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,Fashion_Enthusiast,50-100,https://www.foreo.com/issa-play?id=1447&cselect=cancaden&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOYLcotOR8NJlGENuHo5-NfdnBbfH_xyEBsxzJwqEzbENSQAtL3hIx0aAikLEALw_wcB,-,-,-,-,-,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,DIYer,100-150,https://backtotheroots.com/collections/indoor-gardening-kits/products/complete-windowsill-garden-kit,-,-,-,-,-,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,Visual_Artist,100-150,https://www.deserres.ca/en/instax-square-sq6-instant-camera-graphite-grey,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302023759&PRODUCT%3C%3Eprd_id=845524442360497&R=626404237837&P_name=Torre+And+Tagus+Designs&N=302023759&bmUID=ml3fQY6,-,-,-,-,200,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,Fashion_Enthusiast,100-150,https://www.chapters.indigo.ca/en-ca/electronics/ihome-bedside-sleep-therapy-bluetooth/047532911336-item.html?ikwsec=Electronics&ikwidx=47,https://www.bestbuy.ca/en-ca/product/fitbit-fitbit-flex-2-fitness-tracker-black-fb403bk-can/10481842.aspx?,https://www.saksoff5th.com/main/ProductDetail.jsp?FOLDER%3C%3Efolder_id=2534374302023759&PRODUCT%3C%3Eprd_id=845524442360497&R=626404237837&P_name=Torre+And+Tagus+Designs&N=302023759&bmUID=ml3fQY6,-,-,-,200,200,200,#ERROR!,#ERROR!,#ERROR!
45_&_over,Neutral ,Creative,Musician,100-150,https://www.bestbuy.ca/en-ca/product/electrohome-electrohome-karaoke-machine-portable-speaker-system-cdg-mp3g-player-with-3-5-video-screen-2-microphone-connections-eakar535/10543058.aspx?,-,-,-,-,-,,,,,,
15-20,Male,Adventurous,Nature_lover,25-50,https://www.sportchek.ca/product/331548542.html?gclid=CjwKCAjwyMfZBRAXEiwA-R3gM5tDpiKrzfLSnvCovbfbYUA8e9BSoKvubC9W7K2mv4ssaOZpOlGFDxoCmaoQAvD_BwE&gclsrc=aw.ds&dclid=CP6Bi7Tl8dsCFQOEaQodBxoAsA#331548542=331646519,https://www.uncommongoods.com/product/personal-planetarium,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Adventurous,Foodie,25-50,https://www.urbanoutfitters.com/en-ca/shop/sriracha-to-go-bottle-keychain?category=kitchen-accessories-tools&color=069,https://www.snackcrate.com/signup/,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Adventurous,Traveller,25-50,https://www.sportchek.ca/categories/shop-by-sport/bags/backpacks/athletic-backpacks/product/adidas-pace-backpack-royal-blue-332346987.html#332346987=332346998,https://www.bergodesigns.ca/collections/fun-games-1/products/my-travel-globe,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Adventurous,Nature_lover,50-100,https://arcteryx.com/ca/en/shop/index-15-backpack?utm_source=ca_googlepla&utm_medium=cse&utm_campaign=GooglePLA_CA_EN_Packs%20%3E%20Daypacks%20%3E%20Around%20Town&CMPID=GooglePLA_CA_EN_Packs%20%3E%20Daypacks%20%3E%20Around%20Town&gclid=CjwKCAjwyMfZBRAXEiwA-R3gM0RM7zWxSeOR_uPxXDWgFTOIyGnV1xRM8iHnaITkFea7UbX5cVfCBBoCI7YQAvD_BwE,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Adventurous,Foodie,50-100,https://www.bedbathandbeyond.ca/store/product/nostalgia-electrics-snow-cone-maker/1012401663,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Adventurous,Traveller,50-100,https://www.bestbuy.ca/en-ca/product/anker-powercore-20100-20000mah-ultra-high-capacity-portable-charger-power-bank-4-8a-output-poweriq-technology-black/11793503.aspx?,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Adventurous,Nature_lover,100-150,https://www.bestbuy.ca/en-ca/product/polar-polar-loop-2-fitness-tracker-black-90054915/10481990.aspx?,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Adventurous,Foodie,100-150,https://www.creativelive.com/class/food-photography-andrew-scrivani?autoplay=true&via=catalog-lesson_1,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Male,Adventurous,Traveller,100-150,https://www.urbanoutfitters.com/en-ca/shop/polaroid-zip-mobile-photo-printer?category=cameras-film&color=010,https://fab.com/product/athena-safety-wearable-accessory-530569/?pref[]=attr%7Cwearables-activity-trackers&ref=browse&pos=0,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Nature_lover,25-50,https://www.saksfifthavenue.com/main/ProductDetail.jsp?PRODUCT%3C%3Eprd_id=845524447012895&site_refer=CSE_INTL_GGLPRADS001_CA&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOZhekCLjVX17IJPRi36q5AaRhi_H46akZYk_gGMMg9I8y60PdavVmEaAp0TEALw_wcB&gclsrc=aw.ds,https://www.uncommongoods.com/product/personal-planetarium,-,-,-,,200,200,200,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Foodie,25-50,https://www.urbanoutfitters.com/en-ca/shop/sriracha-to-go-bottle-keychain?category=kitchen-accessories-tools&color=069,https://www.uncommongoods.com/product/taco-and-hot-sauce-mismatched-earrings,https://www.snackcrate.com/signup/,-,-,,200,200,200,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Traveller,25-50,https://www.chapters.indigo.ca/en-ca/gifts/product/5060146591256-item.html?s_campaign=goo-Shopping_All_Products_RLSA&ds_rl=1254699&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF3FT5sUGJ8FnOBJCkSf-_9N74U97Pv7zSLO5RHVwJuCj08cqmSFqdsaAtM-EALw_wcB,https://www.bergodesigns.ca/collections/fun-games-1/products/my-travel-globe,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Nature_lover,50-100,https://shop.lululemon.com/p/women-mats-props/The-Reversible-Mat-3/_/prod6740117?color=LU9A75S_035289&skuId=3816799&locale=en_CA&sl=CA&CAWELAID=120279050000202469&CID=Google_lululemon_GG_Shopping-New_N%2FA_N%2FA_SP_CA_All_Product_EN_M%2BF%2BU_Med+Priority_Womens&gclid=CjwKCAjwyMfZBRAXEiwA-R3gM4ldQV6HQbB9pHv0ug6ZwuZ3ozFHw8RKFMMnbX2Hd2VJ5NbwoWDlIRoCilsQAvD_BwE,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Foodie,50-100,https://www.bedbathandbeyond.ca/store/product/nostalgia-electrics-snow-cone-maker/1012401663,https://www.urbanoutfitters.com/en-ca/shop/everyday-standing-mixer?category=on-campus&color=010,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Traveller,50-100,https://www.bestbuy.ca/en-ca/product/anker-powercore-20100-20000mah-ultra-high-capacity-portable-charger-power-bank-4-8a-output-poweriq-technology-black/11793503.aspx?,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Nature_lover,100-150,https://www.bestbuy.ca/en-ca/product/polar-polar-loop-2-fitness-tracker-black-90054915/10481990.aspx?,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Foodie,100-150,https://www.creativelive.com/class/food-photography-andrew-scrivani?autoplay=true&via=catalog-lesson_1,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Female,Adventurous,Traveller,100-150,https://www.urbanoutfitters.com/en-ca/shop/polaroid-zip-mobile-photo-printer?category=cameras-film&color=010,https://fab.com/product/athena-safety-wearable-accessory-530569/?pref[]=attr%7Cwearables-activity-trackers&ref=browse&pos=0,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Adventurous,Nature_lover,25-50,https://www.uncommongoods.com/product/personal-planetarium,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Adventurous,Foodie,25-50,https://www.urbanoutfitters.com/en-ca/shop/sriracha-to-go-bottle-keychain?category=kitchen-accessories-tools&color=069,https://www.snackcrate.com/signup/,-,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Adventurous,Traveller,25-50,https://www.chapters.indigo.ca/en-ca/gifts/product/5060146591256-item.html?s_campaign=goo-Shopping_All_Products_RLSA&ds_rl=1254699&gclid=Cj0KCQjwpcLZBRCnARIsAMPBgF3FT5sUGJ8FnOBJCkSf-_9N74U97Pv7zSLO5RHVwJuCj08cqmSFqdsaAtM-EALw_wcB,https://www.bergodesigns.ca/collections/fun-games-1/products/my-travel-globe,https://www.sportchek.ca/product/332640701.html?gclid=Cj0KCQjwk_TbBRDsARIsAALJSOaqFvIAW7J3uNgeN0wAm85kjJURtTnJfHjOFabqueS7OowJlMYsrdEaAmvaEALw_wcB&gclsrc=aw.ds&dclid=CNqs1rGXgd0CFVUINwodhwkPwg#332640701=332640703,-,-,,200,200,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Adventurous,Nature_lover,50-100,https://www.miniinthebox.com/en/p/18x-macro-0-36x-wide-angle-camera-lens-lens-for-smartphone-samsung-galaxy-iphone-samsung-huawei-xiaomi_p6454155.html?currency=CAD&litb_from=paid_adwords_shopping&sku=1_47&country_code=ca&utm_source=google_shopping&utm_medium=cpc&adword_mt=&adword_ct=260602582295&adword_kw=&adword_pos=1o9&adword_pl=&adword_net=g&adword_tar=&adw_src_id=16500664211_867010749_53947438512_pla-404800769955&gclid=Cj0KCQjwk_TbBRDsARIsAALJSOa1HK4LjKxOgTWhLGBJK66mBCuok_9KFOSNp42_CmHvM3p3ldivTyAaArRjEALw_wcB,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
15-20,Neutral ,Adventurous,Foodie,50-100,https://www.bedbathandbeyond.ca/store/product/nostalgia-electrics-snow-cone-maker/1012401663,-,-,-,-,,200,#ERROR!,#ERROR!,#ERROR!,#ERROR!,
